_id,BUSLINENUM,ORD,BUSSTOPNAME,SIGUNNAME,GUNAME,DONGNAME,X,Y,UNIQUEID,BUSSTOPID,REALTIME,
3367,131,16,금정초등학교,부산광역시,금정구,장전3동,129.0856837,35.22674116,11091,21110631008,175630301,
3368,131,17,SK허브스카이,부산광역시,동래구,온천1동,129.0848877,35.22176173,06011,21060551009,165350201,
3369,131,18,온천장,부산광역시,동래구,온천1동,129.0819488,35.21907751,06010,21060551001,165850401,
3370,131,19,금강원입구,부산광역시,동래구,온천1동,129.0790429,35.21801211,06008,21060551017,165860301,
3371,131,20,원예고등학교,부산광역시,동래구,온천2동,129.0754154,35.21375416,06028,21060561016,166010301,
3372,131,21,온천초등학교,부산광역시,동래구,온천2동,129.0730189,35.2118109,06051,21060561010,166020201,
3373,131,22,농협,부산광역시,동래구,온천2동,129.0731366,35.21016924,06050,21060561011,166030301,
3374,131,23,럭키아파트,부산광역시,동래구,온천2동,129.072848,35.20847342,06064,21060561005,166030302,
3375,131,24,미남역(반도스카이뷰),부산광역시,동래구,온천3동,129.0675767,35.20516823,06092,21060571007,166770301,
3376,131,25,사직1치안센터,부산광역시,동래구,사직1동,129.0646501,35.20093524,06097,21060581008,167600301,
3377,131,26,사직1동주민센터,부산광역시,동래구,사직1동,129.0619801,35.19889166,06243,21060581014,166640301,
3378,131,27,사직사거리,부산광역시,동래구,사직2동,129.060606,35.19679386,06124,21060591016,166610201,
3379,131,28,사직실내수영장,부산광역시,동래구,사직2동,129.0643042,35.19296922,06218,21060591018,166890201,
3380,131,29,거성교차로,부산광역시,연제구,거제2동,129.0676271,35.18992753,13021,21130521017,193830201,
3381,131,30,거제리안동네,부산광역시,연제구,거제2동,129.068925,35.18749934,13023,21130521018,193850101,
3382,131,31,거제교회,부산광역시,연제구,거제2동,129.0703542,35.18597459,13025,21130521001,193850102,
3383,131,32,거제리,부산광역시,연제구,거제3동,129.0697835,35.18284985,13031,21130531009,193570301,
3384,131,33,양정유림아파트,부산광역시,부산진구,양정1동,129.0674057,35.1765225,13035,21050561013,209020201,
3385,131,34,양정현대아파트,부산광역시,부산진구,양정1동,129.0652702,35.17457166,05029,21050561003,164030101,
3386,131,35,백조아파트,부산광역시,부산진구,양정1동,129.0689306,35.17393291,05018,21050561006,164010201,
3387,131,36,양정역,부산광역시,부산진구,양정2동,129.0719758,35.17356892,05016,21050571007,164000101,
3388,131,37,상수도사업본부,부산광역시,부산진구,양정2동,129.073475,35.17547144,05003,21050571002,164000103,
3389,131,38,부산시청,부산광역시,연제구,연산2동,129.0754508,35.17796833,13040,21130561009,164720101,
3390,131,39,부산지방노동청 국세청,부산광역시,연제구,연산2동,129.0776437,35.17634505,13041,21130561006,194000201,
3391,131,40,연제구청,부산광역시,연제구,연산2동,129.0812527,35.17524747,13106,21130561004,193660101,
3392,131,41,신리삼거리,부산광역시,연제구,연산7동,129.0872233,35.17445708,13104,21130611001,193380101,
3393,131,42,한독아파트,부산광역시,연제구,연산3동,129.0913593,35.17393455,13098,21130571024,193930102,
3394,131,43,배산역,부산광역시,연제구,연산3동,129.0952417,35.17341347,13094,21130571003,193920201,
3395,131,44,망미중소기업은행,부산광역시,수영구,망미1동,129.1000443,35.17301406,14014,21140541004,198720202,
3396,131,45,부산지방병무청,부산광역시,수영구,망미1동,129.1033862,35.17266534,14052,21140541007,198720203,
3397,131,46,망미역,부산광역시,수영구,광안3동,129.1071124,35.17168146,14009,21140581001,198710102,
3398,131,47,수영아파트,부산광역시,수영구,광안3동,129.1111087,35.17001993,14015,21140581004,198790201,
3399,131,48,수영사적공원,부산광역시,수영구,광안3동,129.113567,35.16834782,14051,21140581007,198790203,
3400,131,49,수영교차로,부산광역시,수영구,광안3동,129.1147874,35.16623426,14089,21140581006,199030201,
3401,131,50,수영역,부산광역시,수영구,광안1동,129.1140256,35.16268072,14057,21140561010,199030203,
3402,131,51,광안시장,부산광역시,수영구,광안4동,129.1134775,35.16012987,14060,21140591001,199040301,
3403,131,52,수영중학교,부산광역시,수영구,광안4동,129.112495,35.1556719,14071,21140591004,199880201,
3404,131,53,수영구보건소,부산광역시,수영구,광안4동,129.1113576,35.15162978,14075,21140591003,199880203,
3405,131,54,금련산청소년수련원,부산광역시,수영구,남천1동,129.1102811,35.14780471,14080,21140511004,199420301,
3406,131,55,대남교차로,부산광역시,수영구,남천1동,129.1063405,35.1407126,14087,21140511006,199790301,
3407,131,56,경성대 부경대역,부산광역시,남구,대연3동,129.1023074,35.13856124,07006,21070531032,199480301,
3408,131,57,경성대학교입구,부산광역시,남구,대연3동,129.1003691,35.13637681,07010,21070531028,180750201,
3409,131,58,부경대대연캠퍼스,부산광역시,남구,대연3동,129.1010586,35.13234515,07012,21070531016,180750202,
3410,131,59,도로교통공단,부산광역시,남구,대연3동,129.1037791,35.13040545,07125,21070531019,180380101,
3411,131,60,남부운전면허시험장,부산광역시,남구,용호1동,129.1073148,35.12803257,07128,21070571002,180570101,
3412,131,61,용문중학교,부산광역시,남구,용호1동,129.1101478,35.12603073,07129,21070571003,180520201,
3413,131,62,이기대입구,부산광역시,남구,용호1동,129.1123634,35.12399877,07131,21070571005,179600301,
3414,131,63,용호사거리,부산광역시,남구,용호1동,129.1117588,35.11909094,07138,21070571001,180800302,
3415,131,64,용호2동주민센터,부산광역시,남구,용호4동,129.1108973,35.11582507,07139,21070601003,180800301,
3416,131,65,부산성모병원,부산광역시,남구,용호4동,129.1108615,35.11230507,07142,21070601002,180800303,
3417,131,66,백운포고개,부산광역시,남구,용호4동,129.111922,35.10852072,07072,21070601001,181570201,
3418,131,67,오륙도초중학교,부산광역시,남구,용호2동,129.1154302,35.10416525,0,21070581015,0,
3419,131,68,오륙도SK뷰정문,부산광역시,남구,용호2동,129.1190584,35.10106536,0,21070581018,0,
3420,131,69,오륙도SK뷰후문,부산광역시,남구,용호2동,129.1220613,35.10157946,0,21070581019,0,
3421,131,70,오륙도SK뷰정문,부산광역시,남구,용호2동,129.1190623,35.10139958,0,21070581017,0,
3422,131,71,오륙도초중학교,부산광역시,남구,용호2동,129.1157936,35.10416049,0,21070581016,0,
3423,131,72,백운포고개,부산광역시,남구,용호2동,129.1121985,35.10861721,07073,21070581003,180910101,
3424,131,73,부산성모병원,부산광역시,남구,용호2동,129.1111283,35.11202105,07008,21070581004,181570301,
3425,131,74,용호2동주민센터,부산광역시,남구,용호2동,129.111164,35.11574831,07140,21070581005,181570303,
3426,131,75,용호사거리,부산광역시,남구,용호3동,129.1123662,35.12122627,07136,21070591002,180800101,
3427,131,76,이기대입구,부산광역시,남구,용호3동,129.1126349,35.1239685,07133,21070591001,180800102,
3428,131,77,용문중학교,부산광역시,남구,용호1동,129.1103642,35.1262697,07130,21070571006,179600401,
3429,131,78,남부운전면허시험장,부산광역시,남구,용호1동,129.1077036,35.12812033,07127,21070571007,180520401,
3430,131,79,도로교통공단,부산광역시,남구,대연3동,129.103184,35.13093844,07126,21070531022,180360301,
3431,131,80,부경대대연캠퍼스,부산광역시,남구,대연3동,129.1012804,35.13287689,07011,21070531023,180390301,
3432,131,81,경성대학교입구,부산광역시,남구,대연3동,129.1007044,35.13642336,07009,21070531026,180390302,
3433,131,82,경성대 부경대역,부산광역시,남구,대연3동,129.1024864,35.13837971,07007,21070531027,180870101,
3434,131,83,남천역,부산광역시,수영구,남천1동,129.1078473,35.14183533,14083,21140511008,199790101,
3435,131,84,금련산청소년수련원,부산광역시,수영구,남천1동,129.1103874,35.14711736,14082,21140511005,199270101,
3436,131,85,수영구보건소,부산광역시,수영구,광안2동,129.1117512,35.1519901,14073,21140571014,199420101,
3437,131,86,수영중학교,부산광역시,수영구,광안2동,129.1128845,35.15593336,14070,21140571009,199420104,
3438,131,87,광안역,부산광역시,수영구,광안2동,129.1133881,35.15824531,14062,21140571010,199050101,
3439,131,88,수영역,부산광역시,수영구,광안1동,129.1144362,35.16328184,14054,21140561008,199040101,
3440,131,89,수영사적공원,부산광역시,수영구,수영동,129.1130458,35.16896396,14049,21140531010,199020302,
3441,131,90,수영아파트,부산광역시,수영구,수영동,129.1107937,35.17049967,14017,21140531012,199020304,
3442,131,91,망미역,부산광역시,수영구,망미1동,129.1072073,35.17192203,14007,21140541003,198790401,
3443,131,92,부산지방병무청,부산광역시,수영구,망미1동,129.1035134,35.17287463,14045,21140541005,198710301,
3444,131,93,망미중소기업은행,부산광역시,수영구,망미1동,129.099458,35.17326311,14012,21140541002,198710303,
3445,131,94,배산역,부산광역시,연제구,연산6동,129.095533,35.17362944,13093,21130601004,200570301,
3446,131,95,한독아파트,부산광역시,연제구,연산6동,129.0890918,35.17444374,13100,21130601001,193930301,
3447,131,96,신리삼거리,부산광역시,연제구,연산7동,129.0876138,35.17465658,13101,21130611006,193890301,
3448,131,97,연제구청,부산광역시,연제구,연산2동,129.0835381,35.17518076,13108,21130561029,193550301,
3449,131,98,부산지방노동청 국세청,부산광역시,연제구,연산2동,129.0778483,35.17649429,13042,21130561008,193660301,
3450,131,99,부산시청,부산광역시,연제구,연산5동,129.0754165,35.17853968,13039,21130591002,194000301,
3451,131,100,상수도사업본부,부산광역시,부산진구,양정2동,129.0730029,35.17552242,05002,21050571010,163990301,
3452,131,101,양정역,부산광역시,부산진구,양정2동,129.0717257,35.17388699,05015,21050571008,163990302,
3453,131,102,백조아파트,부산광역시,부산진구,양정2동,129.0699147,35.17368621,05017,21050571001,164000501,
3454,131,103,하마정,부산광역시,연제구,거제3동,129.0680996,35.17674541,13037,21130531002,164010101,
3455,131,104,거제리,부산광역시,연제구,거제3동,129.0702704,35.18240393,13033,21130531004,193580102,
3456,131,105,거제교회,부산광역시,연제구,거제2동,129.0702718,35.18653994,13024,21130521002,193860301,
3457,131,106,거제리안동네,부산광역시,연제구,거제2동,129.068349,35.18861714,13022,21130521020,193850301,
3458,131,107,거성교차로,부산광역시,연제구,거제2동,129.0679846,35.189834,13020,21130521019,193850302,
3459,131,108,사직실내수영장,부산광역시,연제구,거제2동,129.0646065,35.19304727,13120,21130521009,193530301,
3460,131,109,사직야구장,부산광역시,동래구,사직1동,129.0622293,35.19610719,06131,21060581005,166260301,
3461,131,110,사직사거리,부산광역시,동래구,사직1동,129.0614708,35.1982567,06123,21060581007,166610101,
3462,131,111,사직1치안센터,부산광역시,동래구,사직3동,129.0651093,35.20083407,06096,21060601016,166640102,
3463,131,112,미남역(반도스카이뷰),부산광역시,동래구,온천3동,129.0682468,35.20542024,06090,21060571008,166780101,
3464,131,113,럭키아파트,부산광역시,동래구,온천2동,129.0731009,35.20838319,06065,21060561004,166040101,
3465,131,114,농협,부산광역시,동래구,온천2동,129.0735618,35.21050313,06049,21060561012,166030101,
3466,131,115,온천초등학교,부산광역시,동래구,온천2동,129.0732821,35.21197426,06052,21060561013,165990301,
3467,131,116,전자공고,부산광역시,동래구,온천1동,129.0774941,35.21512004,06027,21060551023,179450101,
3468,131,117,구 온천시장,부산광역시,동래구,온천1동,129.0794126,35.21627245,06026,21060551018,166840201,
3469,131,118,온천장,부산광역시,동래구,온천1동,129.0824119,35.21827602,06024,21060551019,166480101,
3470,131,119,CGV동래,부산광역시,동래구,온천1동,129.0853726,35.22200701,06232,21060551030,165350101,
3471,131,120,금정초등학교,부산광역시,금정구,장전3동,129.0859983,35.22701825,11090,21110631002,175070101,
3472,131,121,부산대학교정문,부산광역시,금정구,장전3동,129.0869587,35.23236166,11080,21110631007,175620101,
3473,131,122,장전1치안센터,부산광역시,금정구,장전1동,129.0877381,35.23570123,11076,21110611008,175640101,
3474,131,123,장전역,부산광역시,금정구,장전1동,129.0880262,35.23839881,11071,21110611003,174970101,
3475,131,124,장전초등학교,부산광역시,금정구,장전1동,129.0865473,35.24067912,11072,21110611004,174830401,
3476,131,125,예그린아파트,부산광역시,금정구,장전1동,129.0866278,35.24267282,11066,21110611005,174830402,
3477,131,126,국민은행구서동지점,부산광역시,금정구,구서1동,129.088667,35.24497989,11064,21110691007,175470101,
3478,131,127,구서시장,부산광역시,금정구,구서1동,129.0889044,35.2463448,11061,21110691008,174900301,
3479,131,128,롯데캐슬입구,부산광역시,금정구,구서2동,129.0878369,35.25093838,11054,21110701019,174920401,
3480,131,129,롯데캐슬정문,부산광역시,금정구,구서2동,129.0878167,35.25263224,11052,21110701017,174920402,
3481,131,130,신동아아파트,부산광역시,금정구,구서2동,129.087836,35.25608807,11049,21110701009,174910301,
3482,131,131,선경3차아파트,부산광역시,금정구,구서2동,129.0878193,35.25870048,11046,21110701008,175210401,
3483,131,132,남산소방서,부산광역시,금정구,남산동,129.0874437,35.26100275,11038,21110681031,174860401,
3484,131,133,구서2동,부산광역시,금정구,구서2동,129.0859202,35.26193348,0,21110701004,0,
3485,133,1,신만덕,부산광역시,북구,만덕2동,129.0406046,35.20598481,08157,21080601002,183320101,
3486,133,2,동신슈퍼,부산광역시,북구,만덕2동,129.0419076,35.20697178,08158,21080601003,183330101,
3487,133,3,백양중학교,부산광역시,북구,만덕2동,129.0419274,35.20825464,08159,21080601004,183370201,
3488,133,4,만덕지구대,부산광역시,북구,만덕2동,129.0393996,35.20900639,08160,21080601005,182920101,
3489,133,5,만덕주공아파트,부산광역시,북구,만덕2동,129.0356458,35.20974979,08161,21080601001,182810401,
3490,133,6,만덕그린코아,부산광역시,북구,만덕3동,129.0305016,35.21076308,08164,21080611003,182420301,
3491,133,7,이노비즈센터,부산광역시,북구,만덕3동,129.0260982,35.21229088,08134,21080611004,182430401,
3492,133,8,남산정역,부산광역시,북구,덕천1동,129.022722,35.21343146,08132,21080561002,182250401,
3493,133,9,구포전화국,부산광역시,북구,덕천1동,129.0181803,35.21330596,08127,21080561001,182270201,
3494,133,10,숙등역,부산광역시,북구,덕천1동,129.013007,35.21218955,08125,21080561006,182270202,
3495,133,11,덕천역,부산광역시,북구,덕천2동,129.0080248,35.21093546,08119,21080571009,182280301,
3496,133,12,구포시장,부산광역시,북구,구포1동,129.0031035,35.20973472,08067,21080511007,183510201,
3497,133,13,구포역,부산광역시,북구,구포1동,128.9966673,35.20670119,08069,21080511002,182660301,
3498,133,14,북구청,부산광역시,북구,구포2동,128.9908058,35.19826814,08079,21080521016,182970201,
3499,133,15,북부자동차학원,부산광역시,사상구,모라1동,128.9902603,35.19476745,15003,21150521014,182610201,
3500,133,16,모라역,부산광역시,사상구,모라1동,128.988856,35.19042353,15009,21150521009,201270201,
3501,133,17,청류탕,부산광역시,사상구,모라1동,128.9883215,35.18778172,15032,21150521007,201350201,
3502,133,18,신모라입구,부산광역시,사상구,모라2동,128.9894216,35.18633412,15203,21150531001,201250301,
3503,133,19,동원아파트,부산광역시,사상구,모라2동,128.9898679,35.18393343,15026,21150531005,201440301,
3504,133,20,자유아파트,부산광역시,사상구,덕포2동,128.9883521,35.18123059,15035,21150561009,201460301,
3505,133,21,부산북부고용노동지청,부산광역시,사상구,덕포2동,128.988322,35.17835951,15038,21150561008,201410302,
3506,133,22,부산에너지과학고교,부산광역시,사상구,덕포2동,128.9882885,35.17574031,15047,21150561007,201410301,
3507,133,23,남영아파트,부산광역시,사상구,덕포1동,128.98815,35.17120626,15055,21150551007,201420301,
3508,133,24,신라대학교입구,부산광역시,사상구,덕포1동,128.9883304,35.16902759,15059,21150551006,201610301,
3509,133,25,능인사,부산광역시,사상구,괘법동,128.9889914,35.16609173,15077,21150571022,201600101,
3510,133,26,감전동,부산광역시,사상구,감전2동,128.9930341,35.15783087,15080,21150591017,201600102,
3511,133,27,사상종합복지관,부산광역시,사상구,주례1동,128.9947379,35.15582721,15099,21150601012,201600103,
3512,133,28,백양마을,부산광역시,사상구,주례1동,128.9973885,35.15392836,15102,21150601010,201600104,
3513,133,29,주감초등학교,부산광역시,사상구,주례1동,129.0010717,35.15264441,15104,21150601006,194540201,
3514,133,30,보훈병원,부산광역시,사상구,주례1동,129.004134,35.15246956,15106,21150601007,195320201,
3515,133,31,반도보라아파트,부산광역시,사상구,주례2동,129.0122723,35.15262101,15108,21150611007,194670101,
3516,133,32,신주례엘지아파트,부산광역시,사상구,주례2동,129.0162809,35.1536927,15110,21150611006,201580101,
3517,133,33,신개금엘지아파트,부산광역시,부산진구,개금3동,129.0192993,35.15450149,05107,21050761002,172300101,
3518,133,34,개금삼거리,부산광역시,부산진구,개금1동,129.0262127,35.15292577,05144,21050741006,173150101,
3519,133,35,동의대학교입구,부산광역시,부산진구,가야2동,129.0313909,35.15359385,05060,21050721009,172690101,
3520,133,36,가야1치안센터,부산광역시,부산진구,가야1동,129.0369415,35.15455255,05006,21050711003,172680101,
3521,133,37,가야시장,부산광역시,부산진구,가야1동,129.0445196,35.1559096,05269,21050711001,172090101,
3522,133,38,부암역,부산광역시,부산진구,범천4동,129.0483454,35.15666741,05195,21050791011,172080101,
3523,133,39,롯데호텔 백화점,부산광역시,부산진구,부전2동,129.0567778,35.15737515,05191,21050521024,164710102,
3524,133,40,부전도서관,부산광역시,부산진구,부전2동,129.0622551,35.15576649,05278,21050521018,164340201,
3525,133,41,경남공고,부산광역시,부산진구,부전2동,129.0622812,35.15287645,05279,21050521012,164300201,
3526,133,42,서면,부산광역시,부산진구,부전2동,129.0593472,35.15484293,05246,21050521016,164520101,
3527,133,43,부전시장입구,부산광역시,부산진구,부전1동,129.0582699,35.15902619,05186,21050511006,164420501,
3528,133,44,부산진구청,부산광역시,부산진구,범전동,129.0539629,35.16444832,05166,21050531001,171960401,
3529,133,45,부암교차로,부산광역시,부산진구,부암1동,129.0515079,35.16735253,05164,21050641003,171850201,
3530,133,46,LG사이언스홀,부산광역시,부산진구,연지동,129.0498486,35.17161211,05050,21050541010,172100501,
3531,133,47,성곡시장,부산광역시,부산진구,초읍동,129.0492537,35.17385648,05049,21050551037,171660304,
3532,133,48,삼광사입구,부산광역시,부산진구,초읍동,129.048346,35.17726774,05045,21050551008,171660302,
3533,133,49,어린이대공원,부산광역시,부산진구,초읍동,129.0474515,35.18058638,05043,21050551011,171660303,
3534,133,50,초읍,부산광역시,부산진구,초읍동,129.0499665,35.18089589,0,21050551010,0,
3535,133,51,어린이대공원,부산광역시,부산진구,초읍동,129.0470875,35.18109045,05042,21050551013,171690301,
3536,133,52,삼광사입구,부산광역시,부산진구,초읍동,129.0480164,35.17770541,05044,21050551005,171690302,
3537,133,53,성곡시장입구,부산광역시,부산진구,초읍동,129.0487438,35.17505105,05046,21050551015,171690303,
3538,133,54,성곡시장,부산광역시,부산진구,초읍동,129.049066,35.17388743,05047,21050551036,171690304,
3539,133,55,LG사이언스홀,부산광역시,부산진구,연지동,129.0501659,35.16956819,05051,21050541008,171660101,
3540,133,56,부암교차로,부산광역시,부산진구,부암1동,129.05149,35.16695211,05163,21050641010,172100201,
3541,133,57,부산진구청,부산광역시,부산진구,부암1동,129.0543837,35.1635423,05165,21050641001,171960201,
3542,133,58,부전시장입구,부산광역시,부산진구,부전1동,129.0575851,35.15942737,05188,21050511007,164360201,
3543,133,59,롯데호텔 백화점,부산광역시,부산진구,부전1동,129.0555607,35.1578562,05190,21050511015,164630302,
3544,133,60,부암역,부산광역시,부산진구,범천4동,129.0489876,35.15733694,05194,21050791010,172640301,
3545,133,61,가야시장,부산광역시,부산진구,가야1동,129.0435319,35.15623737,05268,21050711004,172080301,
3546,133,62,가야1치안센터,부산광역시,부산진구,가야1동,129.0366574,35.15500218,05069,21050711002,172670301,
3547,133,63,가야전신전화국,부산광역시,부산진구,가야2동,129.0287717,35.15365993,05079,21050721012,172690302,
3548,133,64,개금삼거리,부산광역시,부산진구,개금1동,129.0249506,35.15345414,05145,21050741013,172010301,
3549,133,65,신개금엘지아파트,부산광역시,부산진구,개금3동,129.0194458,35.15489468,05106,21050761007,172060301,
3550,133,66,신주례엘지아파트,부산광역시,사상구,주례2동,129.0157336,35.15383443,15109,21150611009,172300201,
3551,133,67,반도보라아파트,부산광역시,사상구,주례2동,129.0115788,35.15296285,15107,21150611008,201580201,
3552,133,68,보훈병원,부산광역시,사상구,주례1동,129.0043653,35.15278183,15105,21150601008,194680301,
3553,133,69,주감초등학교,부산광역시,사상구,주례1동,129.0010684,35.15294601,15103,21150601004,195310301,
3554,133,70,백양마을,부산광역시,사상구,주례1동,128.9979354,35.15402647,15101,21150601003,194540301,
3555,133,71,주감중학교,부산광역시,사상구,주례1동,128.9956859,35.1552741,15100,21150601011,194540302,
3556,133,72,감전동,부산광역시,사상구,감전2동,128.9932944,35.15808993,15079,21150591018,194540303,
3557,133,73,능인사,부산광역시,사상구,괘법동,128.9893574,35.16620585,15078,21150571021,194540304,
3558,133,74,신라대학교입구,부산광역시,사상구,덕포1동,128.9886587,35.17011714,15056,21150551008,201610101,
3559,133,75,부산에너지과학고교,부산광역시,사상구,덕포2동,128.9886323,35.17498672,15048,21150561014,201420101,
3560,133,76,부산북부고용노동지청,부산광역시,사상구,덕포2동,128.9886762,35.17915576,15037,21150561013,201410101,
3561,133,77,자유아파트,부산광역시,사상구,덕포2동,128.988722,35.1810469,15036,21150561015,201410102,
3562,133,78,동원아파트,부산광역시,사상구,모라2동,128.9900952,35.18367014,15027,21150531007,201450101,
3563,133,79,신모라사거리,부산광역시,사상구,모라2동,128.9898282,35.18681446,15015,21150531009,201210701,
3564,133,80,청류탕,부산광역시,사상구,모라1동,128.9884752,35.18830127,15014,21150521006,201250601,
3565,133,81,모라역,부산광역시,사상구,모라1동,128.9891195,35.19033155,15007,21150521005,201350101,
3566,133,82,북부자동차학원,부산광역시,사상구,모라1동,128.990412,35.19413591,08081,21150521002,201270101,
3567,133,83,북구청,부산광역시,북구,구포2동,128.9909533,35.19717513,08080,21080521001,182610101,
3568,133,84,구포삼거리,부산광역시,북구,구포2동,128.9927613,35.20164361,08073,21080521015,182630102,
3569,133,85,구포역,부산광역시,북구,구포2동,128.9958289,35.20520878,08072,21080521003,182180101,
3570,133,86,구포시장,부산광역시,북구,구포1동,129.0032342,35.2094668,08013,21080511006,183140201,
3571,133,87,덕천역,부산광역시,북구,덕천2동,129.007139,35.21040944,08122,21080571003,182290101,
3572,133,88,숙등역,부산광역시,북구,덕천1동,129.0132188,35.21193875,08124,21080561003,182280101,
3573,133,89,구포전화국,부산광역시,북구,덕천1동,129.018153,35.21302104,08128,21080561004,182280102,
3574,133,90,남산정역,부산광역시,북구,덕천1동,129.0228631,35.21315496,08130,21080561005,182260101,
3575,133,91,이노비즈센터,부산광역시,북구,만덕3동,129.0260959,35.21203715,08133,21080611005,182870101,
3576,133,92,만덕그린코아,부산광역시,북구,만덕3동,129.0306471,35.21055541,08163,21080611001,182430101,
3577,133,93,만덕주공아파트,부산광역시,북구,만덕2동,129.0356385,35.2095504,08162,21080601011,182820201,
3578,133,94,백양상가,부산광역시,북구,만덕2동,129.0373823,35.20900155,08055,21080601006,182810301,
3579,133,95,디지털도서관입구,부산광역시,북구,만덕2동,129.0376603,35.20807833,08155,21080601018,182850201,
3580,133,96,백양중학교,부산광역시,북구,만덕2동,129.0413621,35.20808255,0,21080601007,0,
3581,133,97,동신슈퍼,부산광역시,북구,만덕2동,129.0417711,35.20714918,0,21080601008,0,
3582,133,98,신만덕,부산광역시,북구,만덕2동,129.0403336,35.20596064,0,21080601009,0,
3583,134,1,용당동,부산광역시,남구,용당동,129.0951483,35.11610691,07116,21070611002,180150101,
3584,134,2,부경대용당캠퍼스,부산광역시,남구,용당동,129.0965206,35.11826033,07115,21070611013,180150102,
3585,134,3,동명대학교후문,부산광역시,남구,용당동,129.0977563,35.11973865,07113,21070611003,180900101,
3586,134,4,한신아파트,부산광역시,남구,용당동,129.097237,35.12353914,07110,21070611007,180480401,
3587,134,5,석포여중,부산광역시,남구,용당동,129.0961249,35.12478416,07176,21070611024,180490301,
3588,134,6,유엔공원,부산광역시,남구,대연4동,129.0957381,35.12623259,07109,21070541007,0,
3589,134,7,시립박물관,부산광역시,남구,대연4동,129.0913692,35.12889317,07105,21070541008,180560301,
3590,134,8,석포초등학교,부산광역시,남구,대연4동,129.0900863,35.12703929,07102,21070541003,180180301,
3591,134,9,남광시장,부산광역시,남구,감만2동,129.0873441,35.12390084,07099,21070631003,180180302,
3592,134,10,외국어대학교,부산광역시,남구,감만2동,129.0836524,35.12263161,07097,21070631004,180170301,
3593,134,11,우암자유아파트,부산광역시,남구,우암1동,129.0801511,35.12368072,07084,21070641001,180160301,
3594,134,12,우암초등학교,부산광역시,남구,우암1동,129.0764453,35.12471135,07075,21070641005,180020201,
3595,134,13,우암동부산은행,부산광역시,남구,우암2동,129.0703375,35.12534609,07077,21070651001,179960301,
3596,134,14,7부두,부산광역시,남구,우암2동,129.0678442,35.12690265,07079,21070651002,179960302,
3597,134,15,문현교차로,부산광역시,남구,문현4동,129.0675017,35.13479364,07045,21070691002,179740101,
3598,134,16,자성대,부산광역시,동구,범일2동,129.0624202,35.13737074,03143,21030661016,169820301,
3599,134,17,부산진시장,부산광역시,동구,범일2동,129.0592168,35.13630646,03134,21030661014,169890302,
3600,134,18,봉생병원,부산광역시,동구,수정2동,129.0504386,35.13064766,03107,21030571011,169390301,
3601,134,19,부산진역,부산광역시,동구,수정2동,129.0480108,35.12821533,03111,21030571009,169150203,
3602,134,20,고관입구,부산광역시,동구,수정2동,129.0453751,35.12647814,03099,21030571012,169610202,
3603,134,21,초량,부산광역시,동구,초량3동,129.0415153,35.1198651,03082,21030531016,169030401,
3604,134,22,부산역,부산광역시,동구,초량2동,129.0394636,35.11523481,03054,21030521018,169100205,
3605,134,23,영주동,부산광역시,중구,영주1동,129.0376298,35.11103752,01030,21010591005,167700301,
3606,134,24,중앙동,부산광역시,중구,중앙동,129.0360247,35.10543282,01042,21010511015,167860202,
3607,134,25,부산데파트,부산광역시,중구,중앙동,129.0363667,35.1004527,01056,21010511011,167720202,
3608,134,26,남포동,부산광역시,중구,남포동,129.0321634,35.09809594,01070,21010581017,167990302,
3609,134,27,자갈치역,부산광역시,중구,남포동,129.0268535,35.09757236,01079,21010581013,167820301,
3610,134,28,충무동교차로,부산광역시,서구,충무동,129.0229977,35.09675077,02092,21020641010,168460402,
3611,134,29,토성동,부산광역시,서구,충무동,129.0210289,35.09791055,02082,21020641003,168400401,
3612,134,30,아미동입구,부산광역시,서구,아미동,129.0179624,35.0999728,02066,21020611012,168380401,
3613,134,31,아미치안센터,부산광역시,서구,아미동,129.0160775,35.09943502,02076,21020611016,168500201,
3614,134,32,아미초등학교,부산광역시,서구,아미동,129.0170938,35.0976906,02078,21020611013,168490101,
3615,134,33,하동상회,부산광역시,서구,초장동,129.018109,35.096082,02095,21020631003,168480102,
3616,134,34,초장중학교,부산광역시,서구,초장동,129.0188878,35.09441219,02097,21020631002,168480101,
3617,134,35,초장동,부산광역시,서구,초장동,129.018436,35.09285671,02098,21020631006,168480103,
3618,134,36,대원사,부산광역시,서구,남부민1동,129.0198346,35.09153594,02100,21020651001,168750201,
3619,134,37,동천아파트,부산광역시,서구,남부민1동,129.021544,35.09054675,02111,21020651009,168750202,
3620,134,38,남부민동경로당,부산광역시,서구,남부민2동,129.0216716,35.0877169,02112,21020661002,168750203,
3621,134,39,남부민2동주민센터,부산광역시,서구,남부민2동,129.0202185,35.08511842,02112,21020661006,168750203,
3622,134,40,남부민동,부산광역시,서구,남부민2동,129.0185067,35.08294198,0,21020661001,0,
3623,134,41,남부민2동주민센터,부산광역시,서구,남부민2동,129.0201175,35.08480018,02113,21020661007,168640302,
3624,134,42,남부민동경로당,부산광역시,서구,남부민2동,129.0218997,35.08749759,02113,21020661008,168640302,
3625,134,43,동천아파트,부산광역시,서구,남부민1동,129.0217588,35.09002075,02110,21020651002,168640303,
3626,134,44,대원사,부산광역시,서구,남부민1동,129.019981,35.09168922,02101,21020651010,168640304,
3627,134,45,초장동,부산광역시,서구,초장동,129.0188277,35.09262909,02099,21020631007,168640305,
